117 24.7017 729.518 5.37455 808.319 3.8629 
118 34.8021 861.128 7.82593 883.542 4.39113 
119 35.8238 831.552 6.97022 934.746 4.28781 
120 24.3194 807.624 4.95019 816.203 3.60146 
121 31.2587 732.508 5.87012 783.483 3.05214 
122 30.5812 776.573 4.84306 779.057 3.7233 
123 36.263 783.356 6.00848 805.837 2.89003 
124 29.4856 868.067 3.56352 849.05 2.95133 
125 32.9097 754.965 7.72065 853.542 4.35027 
126 34.4075 803.914 7.37183 848.643 3.82223 
127 29.95 746.111 6.71867 842.917 3.63002 
128 27.2222 704.207 4.3655 730.531 2.83231 
129 35.9186 823.522 9.69689 900.917 4.09649 
130 38.3958 755.139 8.55528 827.895 3.76202 
131 16.5137 758.321 3.86829 793.143 4.16748 
132 25.1486 754.219 5.77228 821.656 3.53969 
133 34.612 796.387 4.85187 888.419 3.47441 
134 34.5963 735.558 8.31684 829.374 3.80627 
135 30.2515 825.235 7.46968 914.362 3.96336 
136 30.728 732.528 9.32706 800.829 3.77434 
137 27.8477 714.164 6.11206 763.934 3.77502 
138 20.9801 806.931 4.02845 835.28 3.0872 
139 20.9531 815.341 3.33024 830.918 3.53395 
140 35.19 792.083 7.10652 821.57 3.38716 
141 28.88 753.694 6.80655 793.449 3.3928 
142 34.1196 725.404 5.24214 832.932 3.27382 
143 22.2743 636.494 5.12186 691.022 2.43494 
144 19.115 741.842 4.39079 761.741 2.96056 
145 19.9843 726.977 5.41044 784.025 3.24476 
146 37.377 753.372 8.65562 810.829 3.34286 
147 45.5472 793.852 6.95542 830.726 3.01166 
148 26.0143 750.726 4.7979 782.967 3.53349 
149 34.2226 744.208 8.56172 832.202 3.08542 
150 38.2127 914.066 5.55608 958.252 4.28887 
151 31.6659 852.942 5.32311 943.745 4.29414 
152 31.8562 784.65 5.38868 802.7 3.47484 
153 28.7046 853.618 3.36332 873.817 3.43658 
154 33.953 773.519 5.65446 831.553 3.30457 
155 23.3707 825.077 4.26802 860.492 3.80707 
156 42.7969 837.227 8.07188 897.094 3.39522 
157 26.5538 835.268 4.42146 877.779 4.1593 
158 25.6968 784.955 5.47953 762.567 3.71651 
159 22.0462 786.212 4.75184 793.546 3.7817 
160 30.2512 740.625 7.97593 804.273 4.03488 
161 18.8027 677.156 5.77356 747.847 3.53892 
162 29.9449 756.354 9.34334 854.453 4.60307 
163 26.0208 764.235 5.60459 832.796 3.9772 
164 23.1834 690.875 6.57799 741.199 3.3296 
165 31.3124 766.437 6.11017 844.12 3.26004 
166 32.8025 727.96 5.61158 759.494 3.54223 
167 26.0427 788.617 5.91346 833.454 4.13118 
168 22.9761 682.214 4.06542 704.66 3.58358 
169 31.2464 787.039 4.90852 890.214 3.89448 
170 25.5695 755.945 6.84203 878.882 3.86658 
171 28.2677 811.015 7.70623 907.936 3.84334 
172 30.3309 839.949 4.15516 847.218 4.56436 
173 41.9656 750.243 8.71097 790.622 4.40947 
174 21.9785 702.943 4.57473 798.313 2.89643 
175 34.443 897.837 4.836 880.411 3.64619 
176 23.8022 756.092 3.58915 824.059 3.70248 
177 27.8106 723.449 8.20176 842.481 3.07248 
178 36.9017 828.492 7.78596 895.322 3.34852 
179 22.3212 762.578 4.14609 843.547 3.60331 
180 38.6213 767.86 8.53532 833.546 3.35302 
181 31.7036 689.184 8.53552 803.301 3.13519 
182 32.252 799.663 6.48011 868.787 3.80082 
183 28.3696 771.584 4.43169 821.488 4.32349 
184 20.0444 853.392 4.49046 897.796 2.97146 
185 18.8403 691.539 7.04366 749.235 2.92033 
186 32.9947 851.947 5.28382 942.89 4.39779 
187 27.3457 859.27 5.2426 895.195 3.81487 
188 25.8948 739.75 4.69348 740.223 3.52822 
189 34.7442 934.893 5.74498 1024.53 3.87676 
190 32.427 807.126 5.82812 813.042 3.26774 
191 28.0948 877.912 5.50671 895.346 4.18847 
192 29.438 759.34 6.37614 807.539 3.25204 
193 20.3109 743.61 6.43357 810.273 3.70694 
194 21.0414 795.068 7.22567 784.594 3.5238 
195 33.751 811.943 6.6443 867.704 3.7228 
196 34.3724 805.303 6.12279 874.582 2.73718 
197 31.3473 807.529 6.79063 864.054 3.86469 
198 33.6972 853.871 4.52737 868.578 3.32439 
199 29.0012 835.149 5.52376 906.968 4.28601 
200 31.6222 817.008 5.1372 900.588 3.8277 
201 23.7713 679.539 7.03295 776.827 3.85707 
202 31.7477 887.97 4.24152 939.84 3.89804 
203 34.2899 882.423 5.91133 935.413 4.37969 
204 27.2031 752.625 4.59391 783.686 3.57463 
205 34.1937 802.089 4.65797 837.431 3.71554 
206 27.5521 738.005 7.86211 764.68 3.60105 
207 24.1257 705.577 3.9228 751.202 3.5597 
208 38.9864 727.49 8.67257 818.739 3.99451 
209 31.111 860.069 6.57711 944.457 3.48173 
210 28.7708 756.622 5.83015 852.991 2.78531 
211 38.1479 899.102 6.05735 902.433 3.92649 
212 30.2608 821.441 3.82459 866.027 3.93858 
213 21.7979 701.082 4.57378 783.321 3.43245 
214 36.0613 764.444 3.023 819.76 3.25798 
215 33.1413 783.44 7.92533 826.502 3.24009 
216 19.0784 733.774 5.98752 819.988 3.26439 
217 29.4871 748.386 6.88387 832.23 3.53914 
218 26.2757 788.19 5.52086 848.091 3.11251 
219 25.4423 747.288 7.81465 821.246 2.89209 
220 27.6806 811.751 4.66638 895.814 3.6532 
221 30.6777 726.929 7.28239 748.378 3.61252 
222 43.7709 888.822 5.92622 925.303 3.30202 
223 25.3079 786.292 4.7866 851.522 4.05825 
224 33.074 838.751 6.41345 915.738 3.70442 
225 18.869 704.362 4.89713 719.35 3.19607 
226 34.7314 857.973 5.42222 885.563 4.84238 
227 25.4987 714.518 4.97471 778.569 3.71762 
228 25.4633 679.364 9.87594 689.873 3.43974 
229 38.2222 739.019 7.08305 798.572 3.04688 
230 26.8843 675.468 6.55597 741.366 3.9535 
231 33.746 795.315 7.56457 896.712 2.65555 
232 23.2977 720.071 3.70558 787.521 3.78919 
233 25.9995 721.931 4.23429 762.931 3.54272 
234 26.1196 792.476 5.39105 816.592 4.02384 
235 31.6307 794.259 5.49796 846.568 3.91468 
236 26.3335 747.888 5.58996 831.373 3.85612 
237 31.1018 840.071 4.95443 870.633 4.34306 
238 24.8151 787.623 4.36882 816.568 4.4158 
239 35.5473 870.659 5.91693 935.623 3.9805 
240 28.8315 926.111 3.81908 909.702 4.17265 
241 25.0555 723.417 5.66517 798.751 3.16264 
242 27.3844 804.774 6.11784 843.818 3.31915 
243 32.0101 764.486 5.98916 815.578 3.67968 
244 30.6507 712.961 8.17946 763.117 3.42626 
245 36.0089 832.024 7.65715 885.938 4.27352 
246 41.366 885.72 7.73598 959.87 4.03319 
247 31.0581 801.215 4.49478 826.212 3.15116 
248 31.2153 872.671 5.16011 852.055 3.47655 
249 28.8419 860.175 6.39528 861.133 4.43624 
250 25.5378 810.375 5.98148 862.39 3.64358 
251 30.6257 676.548 8.06515 739.175 2.79844 
252 39.5145 839.948 5.22427 837.711 3.57182 
253 25.5975 703.215 5.13126 803.783 3.04087 
254 29.3448 874.6 7.22746 890.875 3.71077 
255 35.5822 838.719 6.25066 864.687 4.17713 
256 27.0058 819.028 3.58967 867.844 3.31877 
257 37.7066 783.304 5.36601 858.382 3.9368 
258 29.0907 849.057 5.9424 854.553 3.46152 
259 21.0289 841.315 3.66145 875.303 3.60765 
260 22.1679 726.767 6.25359 797.234 3.27653 
261 33.5971 860.183 3.25346 899.905 3.93594 
262 29.5377 767.581 6.62248 847.231 3.01758 
263 16.6505 771.159 4.13315 840.767 2.93106 
264 15.4052 718.495 5.06785 768.628 3.1767 
265 32.0952 728.787 5.36329 766.085 3.03699 
266 34.7642 801.193 4.72457 846.415 3.50811 
267 29.365 773.392 4.91201 789.708 3.57075 
268 26.5955 799.753 4.60406 851.109 4.44277 
269 33.2622 697.061 8.65561 790.204 3.64779 
270 34.9021 876.298 8.61312 957.255 3.93116 
271 27.7629 748.962 6.92859 823.118 3.46649 
272 23.993 787.694 3.41055 805.348 3.32648 
273 32.9225 846.03 5.87276 888.671 3.95761 
274 31.9677 711.606 4.90656 775.21 3.49502 
275 26.044 852.285 5.12346 873.189 3.835 
276 32.1915 883.864 3.4193 916.242 4.46857 
277 38.6706 865.662 6.08834 922.881 4.33205 
278 26.9035 818.366 3.99739 831.245 3.00663 
279 32.8733 864.562 4.69315 917.812 4.06625 
280 21.6437 698.137 3.58091 724.19 3.68403 
281 30.6245 734.24 5.94534 788.832 3.32275 
282 28.9247 959.35 3.89409 927.322 4.10447 
283 26.8741 697.203 5.95637 746.747 2.79825 
284 30.8468 730.451 6.58403 793.079 3.57443 
285 30.2067 755.957 6.37339 854.721 3.53995 
286 28.5297 651.91 5.99127 691.417 3.35239 
287 24.8701 871.771 2.15766 897.1 4.15757 
288 28.5538 724.967 6.70708 708.251 3.04563 
289 27.3023 675.703 8.25516 726.535 3.1174 
290 30.2706 827.183 3.84417 897.469 3.63697 
291 26.8714 719.787 4.84614 801.118 3.47476 
292 31.2258 765.893 5.80617 784.644 2.91994 
293 29.0887 850.37 2.85773 934.173 3.5522 
294 37.1648 830.824 6.2884 888.043 3.13515 
295 38.167 799.121 7.77231 849.79 4.06789 
296 32.9744 699.057 3.79617 759.032 3.67981 
297 33.7111 790.165 5.4654 794.644 3.96448 
298 35.0881 914.952 6.86877 895.755 4.43105 
299 31.8333 835.054 4.16115 861.899 4.02217 
300 22.2734 748.72 5.21708 829.859 3.39009 
301 30.6675 763.068 5.94147 805.965 3.42126 
302 28.8833 699.681 5.50843 755.001 3.46598 
303 27.947 765.17 8.41357 833.448 3.65807 
304 34.1875 791.131 7.28469 882.201 3.50187 
305 32.5991 715.009 8.17559 783.36 3.0016 
306 25.1446 704.138 7.37663 795.09 3.07261 
307 30.5928 669.962 5.55313 738.454 2.94999 
308 30.8566 801.582 6.23058 878.396 3.19409 
309 35.7276 801.073 7.95618 857.886 3.62212 
310 43.7313 813.395 7.68026 842.119 3.90543 
311 30.8278 860.076 5.04742 910.026 3.55701 
312 32.3296 867.409 5.76669 950.189 3.75915 
313 33.2446 851.898 4.39048 855.756 4.22073 
314 26.8472 710.775 6.73543 790.349 3.53202 
315 24.2582 827.365 2.5759 880.451 4.20422 
316 30.1747 783.859 4.35818 878.393 3.85929 
317 22.5161 732.995 3.94471 795.386 3.14003 
318 20.9555 785.751 2.86683 809.261 3.82276 
319 28.3268 669.335 7.66546 737.4 3.94563 
320 31.7709 814.549 3.78485 832.103 4.56741 
321 34.9295 851.429 5.12849 863.9 4.01873 
322 34.9654 754.136 6.07339 788.913 4.04163 
323 33.1091 848.218 7.4433 890.291 2.9559 
324 37.3532 873.089 4.75811 915.376 4.87727 
325 22.9405 601.433 3.55245 672.454 2.74024 
326 32.104 747.308 4.24397 799.007 3.14828 
327 32.7043 778.238 7.30362 819.086 3.59951 
328 36.0952 729.315 6.14691 796.914 3.52627 
329 29.7384 674.543 6.81472 757.954 3.92419 
330 30.0965 724.805 7.8279 823.75 3.27564 
331 29.2345 790.371 3.87777 812.189 3.09112 
332 28.3426 682.638 6.90296 748.335 3.20961 
333 21.9544 641.765 5.72548 731.324 3.77427 
334 30.055 764.912 7.28339 822.204 3.82065 
335 27.2473 738.131 5.47274 756.995 2.33468 
336 28.1905 778.729 5.17665 816.268 3.10174 
337 32.1877 895.977 5.81054 923.266 4.35487 
338 31.0429 886.884 5.05575 863.094 3.48874 
339 26.9749 752.849 6.09187 875.808 3.43227 
340 29.5212 759.935 6.20371 804.209 2.85831 
341 25.7158 810.691 6.52283 835.202 3.98025 
342 31.995 821.897 5.42849 836.788 4.03852 
343 22.9582 762.793 5.12474 766.902 3.98114 
344 35.2763 877.891 5.61949 944.092 4.12149 
345 28.7753 761.744 7.18593 845.157 4.54659 
346 34.9211 833.49 5.81122 839.617 3.86809 
347 26.7445 818.658 4.93465 861.601 3.93008 
348 31.3158 859.781 6.74626 917.53 4.33596 
349 33.0605 829.513 5.49441 886.267 4.05511 
350 29.5184 737.316 6.89337 792.894 4.00715 
351 28.1552 836.543 3.44863 905.626 4.26936 
352 29.1479 793.387 5.53454 886.055 4.29926 
353 33.6666 762.896 5.54449 806.25 3.21867 
354 28.3446 840.386 7.78534 885.163 4.8764 
355 29.901 749.533 7.18174 841.632 3.28485 
356 30.3866 805.791 7.20601 864.006 3.57027 
357 25.2227 843.703 5.08248 879.896 4.21903 
358 30.9489 752.94 5.71739 811.66 3.35358 
359 25.1246 691.887 4.30573 764.504 3.28685 
360 18.6128 700.134 4.26637 742.93 4.20747 
361 30.7391 769.999 5.37547 811.094 4.53326 
362 35.8863 747.221 5.70227 833.852 2.598 
363 27.6813 831.707 7.2896 846.446 3.81417 
364 31.0072 820.16 7.97352 857.65 3.60265 
365 26.0697 776.409 7.2826 834.891 3.61621 
366 26.0633 716.27 8.19243 729.998 3.09548 
367 28.8843 750.008 9.89972 805.784 3.59606 
368 24.7737 805.188 5.88385 852.88 3.08703 
369 29.5245 883.477 4.00758 866.126 3.71672 
370 32.1793 725.32 7.02819 822.253 4.27083 
371 31.4219 729.523 6.17992 753.47 3.66694 
372 37.4294 810.068 5.6835 878.969 3.33397 
373 27.6284 756.396 4.75829 832.043 3.42231 
374 18.4047 725.559 3.86266 711.459 3.44265 
375 30.415 877.925 4.38055 896.334 3.79139 
376 35.0193 873.955 5.911 958.89 4.24436 
377 28.0797 910.008 3.89386 942.258 3.76507 
378 33.6526 729.896 6.54401 805.258 4.67252 
379 30.6084 728.392 7.59254 838.692 3.4729 
380 26.6848 858.311 7.06061 923.464 3.34445 
381 19.2987 838.247 5.51418 787.153 4.22703 
382 27.0722 820.456 4.78635 908.885 3.49854 
383 34.8726 858.549 7.23171 940.336 4.05775 
384 30.1033 739.023 9.10867 862.939 3.41838 
385 40.6444 894.555 7.62084 955.462 4.74919 
386 32.1134 763.692 7.58527 848.077 3.65276 
387 23.9748 709.081 5.58643 767.305 3.1014 
388 34.1482 816.028 5.73806 852.537 3.84103 
389 24.1873 748.471 3.57428 804.84 3.09621 
390 24.5283 745.336 5.62374 794.126 3.49801 
391 36.3502 886.631 8.24151 919.16 3.3987 
392 32.1099 775.004 5.99339 826.25 3.79514 
393 32.9493 808.026 4.57529 886.686 3.79874 
394 32.7161 797.33 6.05602 829.418 2.72395 
395 23.8684 870.46 2.19124 936.649 3.49624 
396 31.2274 788.558 7.71492 861.84 3.42022 
397 35.3913 901.752 5.23972 913.281 3.80683 
398 38.3324 795.524 7.22814 852.812 4.11054 
399 30.852 717.131 6.7802 767.937 4.0218 
400 22.7869 746.858 5.77723 760.662 4.01465 
401 28.481 690.997 4.6268 774.324 3.33195 
402 31.053 774.132 7.45772 824.331 3.36413 
403 28.2153 753.089 5.69974 791.741 3.53261 
404 21.5812 712.646 5.5687 757.477 3.50161 
405 17.6963 663.493 4.63359 742.773 2.97891 
406 27.6349 701.092 7.60825 776.997 3.10592 
407 23.3782 763.659 4.62744 839.885 3.67464 
408 33.351 792.75 5.45064 887.614 3.92221 
409 37.2427 805.61 5.26797 898.358 4.49282 
410 36.3408 754.526 6.94313 798.243 4.08908 
411 32.923 756.378 5.8409 838.371 4.001 
412 32.6663 837.785 6.32087 895.569 3.88024 
413 25.7729 808.644 6.07707 848.343 4.53061 
414 33.0017 721.75 6.98749 744.33 3.30175 
415 34.3619 919.352 5.13091 955.599 4.19602 
416 25.7316 744.062 5.42415 795.941 3.67862 
417 32.3534 726.665 7.00921 816.38 2.56706 
418 29.1096 735.11 8.94444 804.204 3.69401 
419 32.653 680.413 7.19795 740.27 3.2718 
420 22.4624 719.838 7.73824 806.544 2.41167 
421 36.194 795.037 5.60858 844.322 3.3533 
422 34.9974 850.955 8.74189 884.406 3.87793 
423 27.2086 728.546 5.50606 806.126 3.38937 
424 27.3937 816.194 5.02873 872.229 4.10245 
425 36.5813 740.725 7.14772 748.416 3.75882 
426 24.3393 687.034 5.2056 747.717 2.77135 
427 28.5987 839.799 6.73392 911.51 3.1338 
428 19.2527 762.891 5.75012 774.837 2.64383 
429 41.1901 837.236 6.41184 924.908 3.8011 
430 31.956 735.897 7.77282 783.181 3.2635 
431 24.3669 754.818 4.85166 808.374 3.17358 
432 30.59 821.235 5.62197 889.437 3.68512 
433 36.7924 865.959 8.01428 885.032 3.39283 
434 38.7618 758.377 6.26244 837.576 3.54378 
435 25.628 725.176 6.92402 749.64 3.51999 
436 25.1547 764.582 7.04774 851.286 3.32464 
437 31.9887 703.785 6.56859 741.892 3.26794 
438 25.5622 756.288 5.69523 822.975 3.94336 
439 25.2841 817.314 4.50342 840.626 4.33399 
440 24.458 705.344 6.50064 789.001 3.43757 
441 21.722 774.321 3.62562 784.541 3.46125 
442 22.936 680.547 6.35831 700.796 2.85271 
443 37.233 753.827 5.44477 810.301 3.10688 
444 30.7181 856.617 5.08701 899.416 4.45597 
445 33.0941 755.378 7.14019 770.241 4.07383 
446 26.9616 742.316 4.97382 768.241 2.69165 
447 36.8161 807.795 8.51822 868.907 4.00837 
448 32.5135 846.683 7.33662 874.211 3.12277 
449 28.3515 765.117 7.74864 838.024 4.34797 
450 30.4642 862.477 6.20741 890.038 4.53924 
451 27.5661 737.367 4.82638 819.834 2.71427 
452 29.5917 864.844 3.9533 838.558 4.69636 
453 35.0578 928.961 5.06477 985.303 4.96844 
454 24.1545 757.091 5.51571 774.277 3.40419 
455 26.3835 704.33 4.7483 822.883 2.68148 
456 34.1991 850.291 2.88404 894.573 3.98857 
457 25.9522 722.172 7.67271 753.349 4.9021 
458 28.5415 770.448 7.93573 788.548 3.44473 
459 22.4728 752.835 5.40287 857.493 2.98826 
460 30.2288 733.366 5.01669 785.488 3.33157 
461 21.6743 653.545 4.54743 726.633 2.82257 
462 38.4093 620.316 6.65933 718.365 3.1329 
463 26.5589 758.345 5.00452 769.749 3.53528 
464 40.4454 715.893 5.32584 811.635 3.96809 
465 32.2391 801.807 6.45086 893.394 3.92282 
466 31.4187 855.657 6.48677 952.569 3.96238 
467 29.6971 744.975 6.73648 768.045 3.34653 
468 24.7218 785.919 4.49567 770.584 4.02415 
469 29.8199 790.425 8.28853 900.086 3.4368 
470 33.1513 783.51 2.43693 850.268 3.39467 
471 35.2315 878.981 6.66586 955.179 4.06543 
472 28.3038 832.94 6.34215 822.885 3.43888 
473 34.9871 787.808 6.78072 842.667 4.17717 
474 28.9139 834.885 4.95494 852.104 4.15553 
475 18.8693 726.665 4.41771 759.053 3.40268 
476 32.5671 802.818 7.49041 853.764 3.67888 
477 27.6244 743.883 5.95127 783.69 3.64254 
478 32.2831 887.438 3.83426 922.304 4.10668 
479 26.8705 819.679 6.70615 803.2 3.5075 
480 27.1352 800.723 2.97758 852.55 3.48462 
481 31.1235 798.446 7.99597 826.273 3.82302 
482 27.7122 805.619 6.60126 867.02 2.94868 
483 29.0446 713.453 7.21875 830.362 3.26906 
484 27.813 819.604 5.23672 856.368 3.44468 
485 30.4251 800.693 3.70072 872.432 4.26357 
486 33.2605 784.425 5.66984 827.444 4.05604 
487 22.6309 704.9 4.78179 803.126 3.03061 
488 19.8684 733.664 5.16591 766.947 3.75826 
489 33.5988 824.278 7.48599 836.849 3.89096 
490 34.5792 837.062 6.32585 927.349 4.12113 
491 31.6943 765.96 5.68224 802.964 3.91418 
492 24.2377 704.097 2.28407 785.937 3.01673 
493 26.5834 711.951 5.94369 766.389 3.80401 
494 28.805 760.897 6.0749 843.528 3.60088 
495 30.2511 765.287 5.9629 757.779 3.75962 
496 28.146 773.764 5.51343 786.043 3.77169 
497 25.2136 830.679 8.35535 820.456 3.39217 
498 30.524 828.782 4.43827 892.952 4.30009 
499 33.2594 809.956 8.44916 866.799 4.534 
500 24.7399 744.357 6.05089 823.884 3.57649 
501 24.0247 702.92 7.27977 743.268 3.07921 
502 30.012 857.022 4.35205 936.323 4.40002 
503 33.5676 792.413 7.56033 860.126 3.71458 
504 30.8377 763.941 6.76073 879.95 3.63473 
505 36.7276 774.371 9.06313 856.151 3.41936 
506 37.1691 728.355 6.97176 805.864 3.39934 
507 29.1485 754.772 4.28103 806.347 4.16761 
508 28.1845 780.755 4.86636 797.492 2.8737 
509 29.1823 888.008 3.50804 887.842 4.36199 
510 33.7541 799.446 8.09647 854.226 3.40713 
511 35.4787 764.8 6.69993 884.079 3.82124 
512 30.3202 809.512 7.30447 851.893 4.24554 
513 43.7527 932.061 5.8811 954.364 3.85971 
514 35.3156 840.797 4.26825 884.156 3.7388 
515 31.0476 801.017 5.28106 812.712 3.27066 
516 37.48 736.56 8.06668 794.119 2.96631 
517 24.6638 696.251 5.97877 739.058 3.42438 
518 29.4379 741.282 6.37021 820.906 3.15917 
519 40.1212 841.172 6.13256 897.734 4.11445 
520 22.8201 785.16 7.30753 837.87 3.65187 
521 26.7682 861.696 4.97861 879.9 3.97723 
522 37.4312 784.384 6.4636 918.985 3.86706 
523 24.8858 679.937 6.28482 711.903 2.88175 
524 24.5748 785.428 4.7106 842.974 3.88365 
525 31.7045 790.743 8.53926 837.986 3.17611 
526 27.4852 757.104 7.00005 788.281 3.00317 
527 32.7248 790.471 5.62082 860.413 3.82318 
528 27.1403 879.711 6.91938 896.606 3.71061 
529 33.5721 799.628 4.6583 824.954 2.78949 
530 29.7314 759.139 6.24917 827.017 3.4452 
531 29.9735 862.07 6.22942 935.622 3.87358 
532 24.6227 798.952 6.0454 815.022 3.55539 
533 25.3945 874.34 6.43989 828.768 4.64855 
534 32.4269 854.284 7.54847 899.551 3.63161 
535 32.2955 696.543 5.91535 699.753 3.26696 
536 28.5961 749.692 7.00606 835.223 3.40228 
537 26.4434 714.746 6.14718 762.619 3.84827 
538 21.5843 693.403 5.85336 781.647 3.07422 
539 32.0366 834.547 4.11906 941.224 3.49752 
540 27.5286 746.115 6.96983 845.375 4.0119 
